metric,eudm,mpdm
unsafe_ratio,0.7203141973761177,0.013864528522508978
average_velocity_mps,5.106394439325744,0.6389953845946447
ud_per_km,0.0,12.988419755234393
lcc_per_km,9.275050792930436,103.90735804187514
distance_m,215.63224230798022,76.99166017459478
frames,11967,11973
