metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.0192227329711659,0.43609462509403996,0.11136192626034612
average_velocity_mps,14.06803753646308,12.166637154777348,12.246982396375385
ud_per_km,0.0,0.0,0.0
lcc_per_km,0.0,1.3739901801498429,0.0
distance_m,1683.6631482172754,1455.6144788326555,1464.7097340955486
frames,11965,11963,11961
