metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.019971588535138297,0.014622326203208556,0.006015037593984963
average_velocity_mps,13.542960455246778,12.908135940110117,16.57129309192743
ud_per_km,0.0,0.0,0.0
lcc_per_km,0.0,0.0,0.0
distance_m,1620.7320961710232,1544.761279337716,1983.2876766891657
frames,11967,11968,11970
