metric,eudm,mpdm
unsafe_ratio,0.07496239344810296,0.04771454834127183
average_velocity_mps,13.126233317859354,15.445078854382505
ud_per_km,0.0,1.6233995413704865
lcc_per_km,0.0,1.6233995413704865
distance_m,1570.0611703160018,1847.9739112574696
frames,11966,11967
