metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.033238683814932356,0.20058503969912245,0.7990638582413908
average_velocity_mps,13.895748236285575,12.584168024654172,12.242523027204953
ud_per_km,0.0,0.0,0.0
lcc_per_km,0.0,0.0,0.0
distance_m,1663.8330663783217,1505.5111566411636,1464.162092695731
frames,11974,11965,11964
