metric,eudm,mpdm
unsafe_ratio,0.03862553298219212,0.023815492604662824
average_velocity_mps,13.340096200144195,16.671537016407623
ud_per_km,0.0,1.0026596133442254
lcc_per_km,0.0,0.0
distance_m,1595.4064244794188,1994.694882871856
frames,11961,11967
