metric,eudm,mpdm
unsafe_ratio,0.09980774053331104,0.06261494733322187
average_velocity_mps,10.723196993261869,10.587620532350936
ud_per_km,0.0,1.5792474943877766
lcc_per_km,7.792655738621319,2.368871241581665
distance_m,1283.2595632883952,1266.4259447030724
frames,11963,11962
