metric,eudm,mpdm
unsafe_ratio,0.03400451165510903,0.04755139562092596
average_velocity_mps,8.533355946169142,10.522585323944822
ud_per_km,0.9786312692173357,0.0
lcc_per_km,0.0,0.7937534723600543
distance_m,1021.835323941523,1259.8370083682485
frames,11969,11966
