metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.03318565577196356,0.5259637093402458,0.7405333110423806
average_velocity_mps,15.061904628845303,12.416518562896306,12.230171370337915
ud_per_km,0.0,0.0,0.0
lcc_per_km,0.0,0.0,0.0
distance_m,1801.1068152510554,1484.8611552301759,1462.6066209219518
frames,11963,11959,11963
