metric,eudm,mpdm
unsafe_ratio,0.05097351048717306,0.04395420740369349
average_velocity_mps,14.51647407944481,15.51987773643092
ud_per_km,0.0,1.0766454824649263
lcc_per_km,0.0,1.6149682236973895
distance_m,1737.047765863015,1857.6216893801472
frames,11967,11967
