metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.0,0.6171848879973253,0.4174051162013041
average_velocity_mps,13.356098019661482,13.217970216383392,13.101201434142224
ud_per_km,0.0,0.0,0.0
lcc_per_km,0.0,0.0,0.0
distance_m,1598.5300300579352,1581.2929760826864,1566.854889533955
frames,11968,11964,11962
