[rosmaster.main][INFO] 2026-04-25 19:16:14,564: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2026-04-25 19:16:14,564: Starting ROS Master Node
[xmlrpc][INFO] 2026-04-25 19:16:14,577: XML-RPC server binding to 0.0.0.0:11311
[xmlrpc][INFO] 2026-04-25 19:16:14,577: Started XML-RPC server [http://y:11311/]
[rosmaster.master][INFO] 2026-04-25 19:16:14,577: Master initialized: port[11311], uri[http://y:11311/]
[xmlrpc][INFO] 2026-04-25 19:16:14,578: xml rpc node: starting XML-RPC server
[rosmaster.master][INFO] 2026-04-25 19:16:14,619: +PARAM [/run_id] by /roslaunch
[rosmaster.master][INFO] 2026-04-25 19:16:14,620: +PARAM [/roslaunch/uris/host_y__45415] by /roslaunch
[rosmaster.master][INFO] 2026-04-25 19:16:14,643: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2026-04-25 19:16:14,643: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2026-04-25 19:16:14,643: +PARAM [/test_ssc_with_eudm_0/ego_id] by /roslaunch
[rosmaster.master][INFO] 2026-04-25 19:16:14,643: +PARAM [/test_ssc_with_eudm_0/agent_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-04-25 19:16:14,643: +PARAM [/test_ssc_with_eudm_0/bp_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-04-25 19:16:14,643: +PARAM [/test_ssc_with_eudm_0/ssc_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-04-25 19:16:14,643: +PARAM [/test_ssc_with_eudm_0/desired_vel] by /roslaunch
[rosmaster.master][INFO] 2026-04-25 19:16:14,643: +PARAM [/test_ssc_with_eudm_0/use_sim_state] by /roslaunch
[rosmaster.master][INFO] 2026-04-25 19:16:14,643: +PARAM [/onlane_ai_agent_1/ego_id] by /roslaunch
[rosmaster.master][INFO] 2026-04-25 19:16:14,643: +PARAM [/onlane_ai_agent_1/agent_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-04-25 19:16:14,643: +PARAM [/onlane_ai_agent_1/desired_vel] by /roslaunch
[rosmaster.master][INFO] 2026-04-25 19:16:14,643: +PARAM [/onlane_ai_agent_1/autonomous_level] by /roslaunch
[rosmaster.master][INFO] 2026-04-25 19:16:14,643: +PARAM [/onlane_ai_agent_1/aggressiveness_level] by /roslaunch
[rosmaster.master][INFO] 2026-04-25 19:16:14,643: +PARAM [/onlane_ai_agent_2/ego_id] by /roslaunch
[rosmaster.master][INFO] 2026-04-25 19:16:14,644: +PARAM [/onlane_ai_agent_2/agent_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-04-25 19:16:14,644: +PARAM [/onlane_ai_agent_2/desired_vel] by /roslaunch
[rosmaster.master][INFO] 2026-04-25 19:16:14,644: +PARAM [/onlane_ai_agent_2/autonomous_level] by /roslaunch
[rosmaster.master][INFO] 2026-04-25 19:16:14,644: +PARAM [/onlane_ai_agent_2/aggressiveness_level] by /roslaunch
