metric,eudm,mpdm
unsafe_ratio,0.10188048474717927,0.04648440765822256
average_velocity_mps,12.82685530648279,15.607336130228221
ud_per_km,0.0,1.0715517200073459
lcc_per_km,9.126113089338961,1.0715517200073459
distance_m,1534.0594470996273,1866.452139133601
frames,11965,11961
