metric,eudm,mpdm
unsafe_ratio,0.05474757606151789,0.014206919605549055
average_velocity_mps,1.712091086264079,0.6468840057258127
ud_per_km,4.895675655599298,12.783911701627229
lcc_per_km,293.7405393359579,115.05520531464506
distance_m,204.26189771299016,78.22331875717764
frames,11964,11966
