metric,eudm,mpdm
unsafe_ratio,0.03735584155106134,0.05308476843337234
average_velocity_mps,10.06762366380319,10.559979809714585
ud_per_km,0.0,0.7918297988643376
lcc_per_km,10.79141392918223,0.7918297988643376
distance_m,1204.6614174297674,1262.8976598686047
frames,11966,11962
