metric,eudm,mpdm
unsafe_ratio,0.0929144385026738,0.014274981217129978
average_velocity_mps,5.2890900194698185,0.6454961351924868
ud_per_km,0.0,12.818607673364392
lcc_per_km,13.05267434065544,102.54886138691514
distance_m,306.4506089408142,78.01159263793417
frames,11968,11979
