metric,eudm,mpdm
unsafe_ratio,0.03418017716864449,0.025816693123903417
average_velocity_mps,13.739993868567115,16.328504667753524
ud_per_km,0.0,0.5118552903127139
lcc_per_km,0.0,0.0
distance_m,1643.5911503704197,1953.677179714325
frames,11966,11969
