metric,eudm,mpdm
unsafe_ratio,0.07948415374241402,0.02584392625641889
average_velocity_mps,12.149057613788672,15.569178960918569
ud_per_km,0.0,0.5410981059971331
lcc_per_km,0.693380879200949,0.5410981059971331
distance_m,1442.208791728434,1848.093698567295
frames,11864,11879
