metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.024736754136720707,0.690326895744503,0.14417049728374426
average_velocity_mps,13.880784046875297,12.442309934154007,12.235074138448372
ud_per_km,0.0,0.0,0.0
lcc_per_km,0.0,0.0,0.0
distance_m,1660.677397866409,1487.9617580090062,1463.8823742360278
frames,11966,11961,11965
