metric,eudm,mpdm
unsafe_ratio,0.057820855614973264,0.01461499916485719
average_velocity_mps,1.7157672773958652,0.6565836414710675
ud_per_km,4.890580196654076,12.587404162503763
lcc_per_km,220.0761088494334,100.6992333000301
distance_m,204.4747166571682,79.44449761761601
frames,11968,11974
