metric,eudm,mpdm
unsafe_ratio,0.10480568324279148,0.07365604882534905
average_velocity_mps,12.659344217550373,15.341034401914312
ud_per_km,0.0,1.0912138444817534
lcc_per_km,11.229384584932383,1.63682076672263
distance_m,1513.8852776322794,1832.8213210581594
frames,11965,11961
