metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.0,0.0,0.002339572192513369
average_velocity_mps,13.785680321492048,14.269848836295814,16.310525522174125
ud_per_km,0.0,0.0,1.024619361432975
lcc_per_km,0.0,0.0,0.0
distance_m,1649.163814241934,1707.7560739821881,1951.944375912351
frames,11966,11968,11968
