metric,eudm,mpdm
unsafe_ratio,0.06868363391201752,0.025610783487784332
average_velocity_mps,12.222462174949522,15.70757109978887
ud_per_km,0.0,0.536754267432221
lcc_per_km,0.0,1.073508534864442
distance_m,1450.894151595256,1863.049929316632
frames,11866,11870
