metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.012537612838515547,0.5246970330129545,0.14023065351830186
average_velocity_mps,15.541066055721531,12.380631805528362,12.249465092547167
ud_per_km,0.0,0.0,0.0
lcc_per_km,0.0,0.0,0.0
distance_m,1858.4656002287145,1481.1903688806576,1466.3206515421107
frames,11964,11965,11966
