metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.04412133366758586,0.7145842039281237,0.37576264103635604
average_velocity_mps,14.171011072396684,13.222266956757483,13.098681305732645
ud_per_km,0.0,0.0,0.0
lcc_per_km,0.0,0.0,0.0
distance_m,1695.3416146535628,1581.8356626409889,1566.5518186452275
frames,11967,11965,11965
