metric,eudm,mpdm
unsafe_ratio,0.05940345893558359,0.0493187327593413
average_velocity_mps,10.110680545580871,10.544001817324972
ud_per_km,0.0,0.7927756084059036
lcc_per_km,11.566525804042355,0.7927756084059036
distance_m,1210.389380284543,1261.3909779726687
frames,11969,11963
