metric,eudm,mpdm
unsafe_ratio,0.12998411769623006,0.03951215437306825
average_velocity_mps,12.946028561933579,15.587696856233903
ud_per_km,0.0,1.6079992188113668
lcc_per_km,1.9372168857551693,1.0719994792075778
distance_m,1548.6133855531282,1865.6725481605647
frames,11963,11971
