metric,eudm,mpdm
unsafe_ratio,0.27044361304115444,0.12095032397408208
average_velocity_mps,1.8923791535354915,10.329756068098098
ud_per_km,57.28043143967585,5.247987885312645
lcc_per_km,1689.7727274704375,10.49597577062529
distance_m,34.91593812637871,190.54922035903783
frames,1871,1852
