metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.020648720949673967,0.5870218807416068,0.6191709844559585
average_velocity_mps,14.282401191171243,13.203333879069172,13.101947768641256
ud_per_km,0.0,0.0,0.0
lcc_per_km,0.0,0.0,0.0
distance_m,1708.5558749003399,1580.8780034734102,1567.6062181511534
frames,11962,11974,11966
