metric,eudm,mpdm
unsafe_ratio,0.0297559344700769,0.06066683379293056
average_velocity_mps,8.525604924114772,10.590184345180925
ud_per_km,0.980404460580697,0.7892249368271995
lcc_per_km,0.0,0.7892249368271995
distance_m,1019.987199372488,1267.065893812412
frames,11964,11967
