metric,eudm,mpdm
unsafe_ratio,0.03460091934809862,0.02582316563596858
average_velocity_mps,13.712737405732831,16.346960294151557
ud_per_km,0.0,1.0225870345751937
lcc_per_km,0.0,0.0
distance_m,1640.2935527223988,1955.8237415271415
frames,11965,11966
