[rosmaster.main][INFO] 2026-04-24 11:00:16,527: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2026-04-24 11:00:16,527: Starting ROS Master Node
[xmlrpc][INFO] 2026-04-24 11:00:16,528: XML-RPC server binding to 0.0.0.0:11311
[xmlrpc][INFO] 2026-04-24 11:00:16,528: Started XML-RPC server [http://ying-N8:11311/]
[xmlrpc][INFO] 2026-04-24 11:00:16,528: xml rpc node: starting XML-RPC server
[rosmaster.master][INFO] 2026-04-24 11:00:16,528: Master initialized: port[11311], uri[http://ying-N8:11311/]
[rosmaster.master][INFO] 2026-04-24 11:00:16,633: +PARAM [/run_id] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 11:00:16,634: +PARAM [/roslaunch/uris/host_ying_n8__35393] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 11:00:16,682: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 11:00:16,683: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 11:00:16,683: +PARAM [/test_ssc_with_eudm_0/ego_id] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 11:00:16,683: +PARAM [/test_ssc_with_eudm_0/agent_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 11:00:16,683: +PARAM [/test_ssc_with_eudm_0/bp_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 11:00:16,683: +PARAM [/test_ssc_with_eudm_0/ssc_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 11:00:16,684: +PARAM [/test_ssc_with_eudm_0/desired_vel] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 11:00:16,684: +PARAM [/test_ssc_with_eudm_0/use_sim_state] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 11:00:16,684: +PARAM [/onlane_ai_agent_1/ego_id] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 11:00:16,684: +PARAM [/onlane_ai_agent_1/agent_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 11:00:16,684: +PARAM [/onlane_ai_agent_1/desired_vel] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 11:00:16,684: +PARAM [/onlane_ai_agent_1/autonomous_level] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 11:00:16,685: +PARAM [/onlane_ai_agent_1/aggressiveness_level] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 11:00:16,685: +PARAM [/onlane_ai_agent_2/ego_id] by /roslaunch
[rosmaster.master][INFO] 2026-04-24 11:00:16,685: +PARAM [/onlane_ai_agent_2/agent_config_path] by /roslaunch
