metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.02774991641591441,0.0,0.4416311523355895
average_velocity_mps,13.506310281835171,12.993143048093067,13.097607634548252
ud_per_km,0.0,0.0,0.0
lcc_per_km,0.0,0.0,0.0
distance_m,1615.8366350258518,1554.2234607552114,1567.727520828881
frames,11964,11964,11967
