metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.0,0.0,0.0027573529411764708
average_velocity_mps,14.274413430519521,14.440861038232725,16.57150303618263
ud_per_km,0.0,0.0,0.5043457745347292
lcc_per_km,0.0,0.0,0.0
distance_m,1707.0271630275604,1727.4889146131777,1982.766686054867
frames,11965,11961,11968
