metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.0011698838472465947,0.0,0.0
average_velocity_mps,13.120924255323693,13.043727390531366,12.887028622757983
ud_per_km,0.0,0.0,0.0
lcc_per_km,0.0,0.0,0.0
distance_m,1569.7076410367322,1560.3277080977925,1540.6259283300512
frames,11967,11963,11960
