metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.04062526122210148,0.0280053502758736,0.032929377350605936
average_velocity_mps,13.735526927750051,13.25155267632169,13.10624329718243
ud_per_km,0.0,0.0,0.0
lcc_per_km,0.0,0.0,0.0
distance_m,1643.1828339903398,1585.3381948549054,1568.1279239846458
frames,11963,11962,11965
