metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.06000835770998746,0.4358545758462181,0.0
average_velocity_mps,13.499920287254863,13.236370365174684,12.884403926293185
ud_per_km,0.0,0.0,0.0
lcc_per_km,0.0,0.0,0.0
distance_m,1614.9672913149761,1583.5226398169862,1542.184441213996
frames,11965,11965,11966
