metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.04096989966555184,0.0,0.0
average_velocity_mps,14.392662550506698,12.985313500679514,12.90141635442336
ud_per_km,0.0,0.0,0.0
lcc_per_km,0.0,0.0,0.0
distance_m,1721.0334286152029,1554.0264361016882,1543.0498609435008
frames,11960,11970,11966
