metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.0,0.0,0.003091577540106952
average_velocity_mps,13.616213446470036,15.081992842326295,16.549029557318132
ud_per_km,0.0,0.0,0.5050540456218648
lcc_per_km,0.0,0.0,0.0
distance_m,1629.5921261703959,1803.5407404832317,1979.986119641347
frames,11967,11962,11968
