[rosmaster.main][INFO] 2026-05-06 18:58:17,496: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2026-05-06 18:58:17,496: Starting ROS Master Node
[xmlrpc][INFO] 2026-05-06 18:58:17,502: XML-RPC server binding to 0.0.0.0:11311
[xmlrpc][INFO] 2026-05-06 18:58:17,502: Started XML-RPC server [http://y:11311/]
[rosmaster.master][INFO] 2026-05-06 18:58:17,502: Master initialized: port[11311], uri[http://y:11311/]
[xmlrpc][INFO] 2026-05-06 18:58:17,502: xml rpc node: starting XML-RPC server
[rosmaster.master][INFO] 2026-05-06 18:58:17,536: +PARAM [/run_id] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,536: +PARAM [/roslaunch/uris/host_y__40049] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,559: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,559: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,559: +PARAM [/test_ssc_with_mpdm_0/ego_id] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/test_ssc_with_mpdm_0/agent_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/test_ssc_with_mpdm_0/ssc_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/test_ssc_with_mpdm_0/desired_vel] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/test_ssc_with_mpdm_0/use_sim_state] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_1/ego_id] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_1/agent_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_1/desired_vel] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_1/autonomous_level] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_1/aggressiveness_level] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_2/ego_id] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_2/agent_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_2/desired_vel] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_2/autonomous_level] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_2/aggressiveness_level] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_3/ego_id] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_3/agent_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_3/desired_vel] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_3/autonomous_level] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_3/aggressiveness_level] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_4/ego_id] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_4/agent_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_4/desired_vel] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_4/autonomous_level] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_4/aggressiveness_level] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_5/ego_id] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_5/agent_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_5/desired_vel] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_5/autonomous_level] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_5/aggressiveness_level] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_6/ego_id] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,560: +PARAM [/onlane_ai_agent_6/agent_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +PARAM [/onlane_ai_agent_6/desired_vel] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +PARAM [/onlane_ai_agent_6/autonomous_level] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +PARAM [/onlane_ai_agent_6/aggressiveness_level] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +PARAM [/onlane_ai_agent_7/ego_id] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +PARAM [/onlane_ai_agent_7/agent_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +PARAM [/onlane_ai_agent_7/desired_vel] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +PARAM [/onlane_ai_agent_7/autonomous_level] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +PARAM [/onlane_ai_agent_7/aggressiveness_level] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +PARAM [/onlane_ai_agent_8/ego_id] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +PARAM [/onlane_ai_agent_8/agent_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +PARAM [/onlane_ai_agent_8/desired_vel] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +PARAM [/onlane_ai_agent_8/autonomous_level] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +PARAM [/onlane_ai_agent_8/aggressiveness_level] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +PARAM [/onlane_ai_agent_9/ego_id] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +PARAM [/onlane_ai_agent_9/agent_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +PARAM [/onlane_ai_agent_9/desired_vel] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +PARAM [/onlane_ai_agent_9/autonomous_level] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +SERVICE [/rosout/get_loggers] /rosout http://y:40095/
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +PARAM [/onlane_ai_agent_9/aggressiveness_level] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +PARAM [/onlane_ai_agent_10/ego_id] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +SERVICE [/rosout/set_logger_level] /rosout http://y:40095/
[rosmaster.master][INFO] 2026-05-06 18:58:17,561: +PARAM [/onlane_ai_agent_10/agent_config_path] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,562: +PARAM [/onlane_ai_agent_10/desired_vel] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,562: +PARAM [/onlane_ai_agent_10/autonomous_level] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,562: +PARAM [/onlane_ai_agent_10/aggressiveness_level] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,562: +PARAM [/phy_simulator_planning_node/vehicle_info_path] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,562: +PARAM [/phy_simulator_planning_node/map_path] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,562: +PUB [/rosout_agg] /rosout http://y:40095/
[rosmaster.master][INFO] 2026-05-06 18:58:17,562: +PARAM [/phy_simulator_planning_node/lane_net_path] by /roslaunch
[rosmaster.master][INFO] 2026-05-06 18:58:17,563: +SUB [/rosout] /rosout http://y:40095/
[rosmaster.master][INFO] 2026-05-06 18:58:17,590: +PUB [/rosout] /test_ssc_with_mpdm_0 http://y:40051/
[rosmaster.master][INFO] 2026-05-06 18:58:17,590: +SERVICE [/test_ssc_with_mpdm_0/get_loggers] /test_ssc_with_mpdm_0 http://y:40051/
[rosmaster.master][INFO] 2026-05-06 18:58:17,591: +SERVICE [/test_ssc_with_mpdm_0/set_logger_level] /test_ssc_with_mpdm_0 http://y:40051/
[rosmaster.master][INFO] 2026-05-06 18:58:17,591: +PUB [/rosout] /onlane_ai_agent_1 http://y:37093/
[rosmaster.master][INFO] 2026-05-06 18:58:17,592: +SERVICE [/onlane_ai_agent_1/get_loggers] /onlane_ai_agent_1 http://y:37093/
[rosmaster.master][INFO] 2026-05-06 18:58:17,592: +SERVICE [/onlane_ai_agent_1/set_logger_level] /onlane_ai_agent_1 http://y:37093/
[rosmaster.master][INFO] 2026-05-06 18:58:17,592: +PUB [/ctrl/agent_1] /onlane_ai_agent_1 http://y:37093/
[rosmaster.master][INFO] 2026-05-06 18:58:17,595: +PUB [/tf] /test_ssc_with_mpdm_0 http://y:40051/
[rosmaster.master][INFO] 2026-05-06 18:58:17,595: +PUB [/vis/agent_0/ego_vehicle_vis] /test_ssc_with_mpdm_0 http://y:40051/
[rosmaster.master][INFO] 2026-05-06 18:58:17,595: +PUB [/vis/agent_0/obstacle_map] /test_ssc_with_mpdm_0 http://y:40051/
[rosmaster.master][INFO] 2026-05-06 18:58:17,597: +PUB [/rosout] /onlane_ai_agent_3 http://y:38827/
[rosmaster.master][INFO] 2026-05-06 18:58:17,598: +PUB [/rosout] /onlane_ai_agent_2 http://y:39905/
[rosmaster.master][INFO] 2026-05-06 18:58:17,598: publisherUpdate[/rosout] -> http://y:40095/ ['http://y:40051/']
