metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.0071040534893439195,0.0393582351466533,0.005931990976689782
average_velocity_mps,13.306553294343681,13.376887547008021,16.415807451306833
ud_per_km,0.0,0.0,0.0
lcc_per_km,0.0,2.4986204925604434,0.0
distance_m,1591.7332648383406,1600.88337220873,1964.6300015067768
frames,11965,11967,11969
