metric,eudm,mpdm
unsafe_ratio,0.04394319131161237,0.05005849908072873
average_velocity_mps,10.072724051668198,10.514527168563282
ud_per_km,0.0,0.0
lcc_per_km,9.953006686301457,0.7944407986507297
distance_m,1205.665823224641,1258.7470352710864
frames,11970,11966
