metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.0,0.03425802139037433,0.04438314944834504
average_velocity_mps,13.395855678430344,13.223525531775516,13.1007677883219
ud_per_km,0.0,0.0,0.0
lcc_per_km,0.0,0.0,0.0
distance_m,1602.6755436831797,1582.0637055692819,1567.4555399123794
frames,11968,11968,11964
