metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.001504639304522277,0.6800267201068805,0.14117352056168506
average_velocity_mps,13.393230072353171,13.223082089485732,13.104751166804887
ud_per_km,0.0,0.0,0.0
lcc_per_km,0.0,0.0,0.6377921031621516
distance_m,1602.2317876721247,1582.6767233542237,1567.9090334327343
frames,11963,11976,11964
