metric,eudm,mpdm
unsafe_ratio,0.03326368575010447,0.023399632291492563
average_velocity_mps,13.824801174038445,16.366636747660415
ud_per_km,0.0,1.0214791675779118
lcc_per_km,0.0,0.0
distance_m,1653.6809437630152,1957.9449718414867
frames,11965,11966
