metric,eudm,mpdm
unsafe_ratio,0.05597794301946696,0.014205732430851508
average_velocity_mps,1.7118699070506807,0.6433964129473071
ud_per_km,4.8975555881681245,12.843995511998916
lcc_per_km,264.4680017610787,115.59595960799024
distance_m,204.18349153930455,77.85739251199486
frames,11969,11967
