metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.117258671124112,0.6070712136409228,0.9308039445094434
average_velocity_mps,13.16560635271026,13.125099020791051,13.09502826388276
ud_per_km,0.0,0.0,0.0
lcc_per_km,0.0,0.0,0.0
distance_m,1575.1436589344096,1570.3012219933862,1566.754027546951
frames,11965,11964,11966
