metric,eudm_ai,eudm_base,mpdm
unsafe_ratio,0.007520053475935829,0.03793766190356815,0.006016042780748663
average_velocity_mps,13.332470477436088,13.045933685354468,16.561931028441414
ud_per_km,0.0,0.0,1.008948327733745
lcc_per_km,0.0,1.9223597219926514,0.0
distance_m,1595.560741255421,1560.582010577242,1982.262069349291
frames,11968,11967,11968
